100000
p, -1, -1
R, -1, -1
L, -1, -1
g, 93815, -1
B, -1, -1
p, -1, -1
R, -1, -1
9, -1, -1
6, -1, 96291
m, -1, -1
g, 80756, 77199
s, 80951, -1
a, -1, -1
i, -1, -1
6, -1, -1
L, -1, 88524
q, -1, 77537
8, -1, -1
l, -1, -1
a, -1, -1
t, -1, -1
8, -1, 93832
C, 82871, -1
r, 80297, -1
P, -1, -1
s, 88048, -1
p, -1, 78506
7, 98809, -1
h, 97370, -1
p, 83894, -1
f, -1, -1
i, -1, -1
5, 90163, -1
K, 77373, -1
L, -1, -1
s, -1, -1
m, 86664, -1
i, -1, -1
7, -1, 85947
7, -1, -1
9, -1, -1
p, -1, -1
K, -1, -1
p, -1, -1
s, -1, -1
t, -1, -1
m, -1, -1
5, -1, -1
s, -1, 87014
t, -1, -1
c, -1, -1
0, -1, -1
M, 94696, -1
6, -1, -1
c, -1, -1
Z, -1, -1
z, 79338, -1
p, -1, -1
A, 92014, 77466
L, -1, -1
1, -1, -1
6, -1, -1
n, 96002, 86328
h, -1, -1
o, -1, -1
6, 93121, -1
B, -1, -1
M, 78605, -1
r, -1, -1
n, -1, -1
h, -1, -1
O, -1, -1
b, -1, -1
l, -1, -1
n, -1, -1
n, -1, -1
5, -1, -1
A, -1, -1
b, -1, 96523
5, -1, 79828
K, -1, -1
m, -1, -1
t, -1, -1
0, 78037, 81743
o, 98987, -1
p, 85454, -1
5, 87901, 90886
j, -1, -1
p, 85755, -1
B, -1, -1
p, -1, -1
7, -1, 83696
a, -1, -1
L, 96129, -1
s, -1, -1
0, -1, -1
R, -1, -1
q, 95612, 76919
L, -1, -1
m, -1, 79943
N, -1, 82507
f, -1, 79602
o, 91941, -1
n, -1, -1
P, -1, -1
l, -1, -1
Z, -1, -1
0, 97590, 87796
m, -1, -1
o, 89333, -1
s, -1, -1
b, -1, -1
L, 84639, -1
1, 96006, -1
p, -1, -1
L, -1, -1
9, -1, -1
k, -1, 84427
p, -1, -1
f, -1, -1
L, -1, -1
g, -1, -1
C, -1, -1
5, -1, -1
k, 88714, -1
a, -1, -1
6, -1, -1
L, 90918, -1
L, 95571, 81675
i, -1, -1
c, -1, -1
t, 99131, -1
q, -1, 92946
z, -1, 90242
p, -1, -1
c, -1, 77949
q, -1, 83246
1, -1, 96644
z, -1, -1
p, -1, -1
1, -1, -1
h, 77918, -1
f, -1, -1
O, -1, -1
z, 84399, -1
h, 98774, -1
n, -1, 94519
b, -1, -1
R, 91425, -1
n, -1, -1
Q, -1, 98165
5, -1, 82997
b, 78024, 90639
A, 82870, -1
t, 81085, -1
p, -1, -1
0, -1, -1
n, 84308, -1
A, -1, -1
C, -1, -1
B, -1, -1
R, 95815, -1
5, -1, 77633
M, -1, -1
M, -1, -1
5, -1, -1
j, -1, 77435
L, -1, -1
L, -1, -1
1, 83153, -1
o, -1, -1
g, -1, -1
p, -1, -1
b, -1, -1
i, 95314, -1
7, 88312, -1
1, -1, -1
9, 78554, -1
N, -1, -1
A, -1, -1
L, -1, -1
l, -1, -1
M, -1, -1
5, -1, -1
z, 98847, -1
0, -1, -1
0, -1, -1
1, -1, -1
M, -1, -1
Q, 76687, -1
K, -1, -1
N, 92327, -1
h, -1, 80552
c, 79849, -1
Z, -1, -1
j, -1, -1
N, -1, -1
7, -1, -1
9, -1, 78326
B, -1, 97430
1, -1, -1
N, -1, -1
p, 83408, -1
z, -1, 91333
p, -1, -1
l, 87871, -1
g, -1, -1
h, -1, -1
L, -1, 85751
f, -1, 97276
k, -1, -1
6, -1, 91599
b, 90144, 93473
L, 91133, -1
r, -1, -1
K, 92907, 78163
7, -1, -1
l, -1, -1
p, -1, 95981
B, -1, -1
k, 81081, 76997
m, -1, -1
K, -1, -1
N, -1, 84986
n, -1, -1
Z, -1, 91000
0, -1, -1
1, -1, -1
f, -1, -1
7, -1, 80031
f, 94892, -1
9, -1, -1
h, -1, -1
p, 89741, -1
c, 81425, 79284
1, 78306, -1
B, 78432, -1
M, -1, -1
c, -1, -1
h, -1, -1
r, -1, -1
t, -1, -1
j, -1, 94356
b, -1, -1
5, -1, -1
p, -1, -1
g, -1, -1
7, 78956, 81862
j, 78538, -1
c, -1, -1
f, -1, -1
i, -1, -1
O, -1, 80705
R, -1, 88927
n, -1, 83159
0, -1, -1
c, -1, -1
8, -1, -1
7, -1, -1
b, -1, -1
C, -1, -1
i, 84728, -1
A, -1, -1
l, -1, -1
M, -1, 96670
A, -1, 97440
B, -1, -1
k, -1, -1
N, -1, -1
g, -1, -1
B, -1, -1
P, -1, -1
p, -1, -1
o, -1, -1
n, -1, -1
p, -1, -1
p, 81673, -1
l, -1, -1
r, -1, -1
M, -1, -1
l, -1, -1
f, 89216, -1
9, -1, -1
l, -1, 77355
l, -1, 80220
R, 92116, -1
s, -1, 87337
o, -1, -1
h, 78674, 84947
L, -1, -1
p, -1, -1
K, -1, 89925
r, -1, -1
b, 86772, -1
z, -1, -1
r, -1, -1
P, 78883, 90435
o, -1, -1
l, -1, -1
m, -1, -1
Z, 77592, -1
f, -1, 87824
b, -1, -1
z, -1, -1
M, -1, -1
5, -1, -1
Q, -1, -1
1, -1, 81030
f, -1, -1
8, -1, -1
g, -1, -1
5, 99985, -1
L, -1, 93216
j, -1, 87066
h, -1, -1
s, -1, 80788
L, -1, -1
q, -1, -1
A, -1, 82501
s, -1, -1
a, -1, -1
a, -1, -1
C, -1, -1
i, -1, -1
c, -1, -1
a, -1, -1
8, -1, -1
6, 83227, 78363
Z, 98239, -1
h, -1, 84928
r, 85388, -1
Z, -1, 82370
h, -1, -1
L, -1, -1
i, -1, -1
c, 93785, -1
Z, -1, -1
C, -1, 92635
Z, -1, -1
s, -1, -1
p, -1, -1
R, -1, -1
0, -1, -1
o, -1, -1
p, 87165, -1
c, -1, -1
7, -1, -1
5, -1, -1
L, 85769, 76744
p, 83340, 85533
n, -1, -1
g, -1, -1
7, -1, -1
R, -1, -1
K, -1, 85325
A, -1, -1
R, -1, 92437
n, -1, -1
1, -1, 77092
Z, -1, 93482
K, -1, -1
p, -1, 90305
7, -1, -1
6, -1, -1
c, -1, -1
B, 96988, 95486
r, 93070, 81874
R, -1, -1
z, -1, -1
C, -1, -1
7, -1, -1
c, 94016, 79954
b, 78304, 95114
L, -1, 94814
g, -1, 99026
C, -1, -1
M, 89592, -1
t, -1, 80619
R, -1, 97575
6, -1, -1
a, 98283, -1
Z, -1, -1
p, -1, 90734
C, -1, -1
K, -1, -1
M, -1, -1
5, -1, -1
L, 95261, -1
p, -1, -1
N, -1, 86833
8, -1, -1
p, 93054, 89554
h, -1, 98653
q, 90569, -1
N, 81918, -1
f, -1, -1
6, 86843, -1
p, -1, -1
1, -1, 81678
B, -1, -1
N, -1, -1
8, -1, -1
t, -1, -1
5, -1, -1
o, -1, -1
0, -1, -1
s, 78661, 92968
j, -1, -1
n, -1, 87829
q, 96419, 80707
k, -1, -1
O, -1, -1
Z, -1, -1
l, -1, -1
8, -1, 91440
Z, -1, -1
9, -1, -1
R, -1, -1
M, -1, -1
1, -1, -1
K, -1, 97752
r, -1, -1
j, -1, -1
s, -1, -1
f, 89049, -1
6, 81829, -1
p, -1, -1
z, 85166, -1
j, -1, 84323
O, -1, -1
s, 95609, 83996
q, -1, -1
6, -1, -1
n, -1, -1
N, -1, -1
1, -1, -1
0, -1, -1
A, -1, 93474
a, 90172, 76577
0, -1, 86016
p, 90019, -1
o, -1, -1
p, -1, -1
o, -1, -1
b, -1, -1
m, -1, -1
N, -1, -1
b, -1, -1
m, -1, -1
m, -1, -1
N, -1, -1
7, -1, -1
K, -1, 96871
a, -1, -1
p, -1, -1
p, 78185, 94079
j, -1, -1
o, 96479, -1
b, -1, -1
i, -1, 82902
Z, -1, -1
L, -1, 85679
j, 79532, 99360
5, -1, -1
5, -1, 91307
p, -1, -1
z, -1, 97267
q, -1, -1
6, -1, -1
A, -1, -1
Q, -1, -1
p, -1, 98022
p, -1, -1
5, -1, -1
A, -1, -1
1, -1, -1
c, -1, -1
s, -1, -1
7, -1, -1
O, -1, -1
O, -1, -1
p, -1, -1
i, -1, 92780
Z, -1, -1
j, -1, -1
p, -1, -1
5, -1, 88231
6, 90010, -1
c, -1, -1
L, -1, -1
K, -1, -1
c, 89930, -1
q, 94057, -1
p, -1, -1
8, -1, -1
i, -1, -1
5, -1, -1
i, -1, -1
8, -1, -1
s, -1, -1
A, -1, -1
N, -1, -1
A, -1, -1
h, 79294, -1
b, -1, -1
q, 90849, -1
6, -1, -1
h, 92377, 77113
N, 76883, -1
C, 78528, -1
i, -1, -1
g, -1, -1
7, -1, -1
5, -1, 80709
0, -1, 92119
5, -1, -1
k, -1, -1
b, 97946, -1
f, -1, -1
h, -1, -1
k, -1, -1
Z, -1, -1
f, 82521, -1
p, -1, 88902
p, -1, -1
c, 83273, -1
m, -1, -1
0, -1, -1
m, -1, 76661
7, -1, -1
K, 93270, 84370
N, 89927, -1
p, -1, -1
p, 99357, -1
p, 97746, -1
5, 95510, -1
M, -1, -1
R, -1, -1
O, -1, -1
j, -1, -1
z, -1, 83767
p, -1, -1
K, 93589, -1
g, -1, -1
o, -1, -1
p, -1, -1
p, -1, -1
6, -1, -1
5, -1, -1
z, -1, 99419
m, -1, -1
k, -1, -1
8, 89695, 95436
p, 96304, -1
Q, -1, 84100
Q, -1, -1
p, -1, -1
q, 99937, -1
M, 92710, -1
h, -1, -1
N, 99885, -1
A, 97857, -1
Z, 81260, 99899
j, -1, -1
7, -1, -1
h, 88791, -1
c, 88054, -1
r, -1, -1
g, -1, -1
p, -1, -1
P, 90706, -1
R, -1, -1
l, -1, -1
R, -1, 85525
6, 95070, -1
Q, -1, -1
5, -1, -1
p, -1, -1
b, -1, -1
7, -1, -1
9, -1, -1
k, -1, -1
m, -1, -1
8, -1, -1
5, -1, -1
Z, -1, 99454
A, -1, -1
Z, -1, -1
i, -1, -1
5, -1, -1
a, 78400, 93040
9, -1, -1
m, 88693, -1
f, -1, 78206
9, -1, 79674
1, -1, -1
n, -1, -1
k, 79219, 93485
b, -1, -1
6, -1, -1
p, -1, -1
z, -1, -1
B, 78646, -1
C, -1, 92402
Q, -1, -1
t, 92311, -1
6, -1, 88491
5, -1, -1
P, -1, 96100
Q, -1, -1
Z, -1, -1
s, -1, 79813
i, -1, -1
l, -1, -1
c, -1, -1
p, 77656, -1
z, -1, -1
l, -1, -1
C, -1, -1
8, -1, 78757
f, 89868, -1
l, -1, -1
p, -1, -1
p, -1, -1
l, -1, -1
L, -1, 97515
6, 91467, 98889
n, -1, -1
O, -1, -1
L, -1, -1
h, -1, -1
j, -1, -1
M, -1, -1
o, -1, -1
O, -1, -1
N, 94020, -1
O, -1, -1
1, -1, -1
a, -1, -1
K, -1, -1
O, 88596, -1
M, -1, -1
Q, -1, -1
7, -1, -1
f, -1, -1
7, -1, -1
b, -1, -1
c, 92532, 96502
f, -1, -1
N, -1, -1
7, -1, -1
5, -1, -1
p, -1, -1
7, -1, 94658
N, -1, -1
n, -1, -1
p, 83305, -1
k, -1, -1
p, -1, -1
h, 96171, -1
p, -1, -1
P, -1, -1
p, 77189, -1
o, -1, 94902
n, -1, -1
r, -1, -1
p, 82506, -1
N, -1, -1
0, 82885, -1
P, -1, -1
P, -1, -1
O, -1, -1
h, 77295, -1
M, -1, -1
c, -1, -1
j, -1, 90885
C, -1, -1
f, -1, -1
p, -1, -1
Z, -1, -1
p, -1, -1
b, -1, -1
z, -1, -1
t, -1, -1
M, -1, 80434
h, -1, 99817
a, -1, -1
Z, -1, -1
5, -1, 84934
B, -1, -1
a, -1, -1
6, -1, -1
q, -1, -1
t, -1, -1
j, -1, -1
f, 81286, -1
Z, -1, -1
a, -1, -1
c, -1, -1
0, -1, -1
8, -1, -1
7, 79125, -1
p, 86512, -1
A, -1, -1
q, -1, -1
B, -1, 80070
j, -1, -1
8, -1, -1
8, -1, -1
n, -1, -1
O, 84691, -1
7, -1, -1
f, -1, -1
j, -1, -1
l, -1, -1
o, -1, -1
f, -1, -1
l, -1, -1
m, -1, 96070
M, -1, -1
t, -1, -1
h, -1, -1
p, -1, -1
C, -1, -1
h, -1, -1
i, -1, -1
g, -1, -1
h, 90146, -1
1, -1, -1
O, -1, 84194
g, -1, -1
K, -1, -1
P, -1, -1
s, -1, -1
c, -1, -1
b, 97639, 90214
c, -1, 79300
O, -1, -1
7, -1, -1
r, -1, -1
M, -1, -1
q, -1, -1
t, -1, -1
p, 80147, -1
b, -1, -1
6, -1, 82276
l, -1, -1
1, -1, -1
h, -1, 93836
5, 98183, -1
n, -1, 90595
7, -1, -1
m, -1, -1
R, -1, 97048
p, -1, -1
j, -1, -1
r, 84768, -1
C, -1, -1
a, -1, -1
0, -1, -1
l, -1, -1
P, -1, 82721
R, -1, -1
9, 89072, -1
k, -1, -1
q, -1, -1
O, -1, -1
k, -1, -1
0, -1, -1
8, -1, -1
l, 91458, -1
b, -1, 82992
q, -1, -1
t, -1, -1
7, -1, -1
f, -1, -1
j, -1, -1
5, -1, -1
i, -1, -1
l, -1, 83191
k, -1, 98897
Q, 82497, -1
q, -1, -1
h, -1, 79375
M, -1, 94713
h, 77522, -1
p, -1, -1
B, 83467, 89922
f, 98990, -1
M, -1, -1
N, -1, 84169
p, -1, -1
c, 80936, -1
z, -1, -1
a, -1, -1
p, -1, -1
L, -1, -1
L, -1, -1
Z, -1, -1
m, -1, -1
j, -1, -1
O, -1, -1
R, -1, -1
z, -1, -1
0, 82452, 88520
n, -1, -1
c, -1, -1
O, -1, -1
B, -1, -1
k, -1, -1
i, -1, -1
L, -1, -1
P, -1, -1
P, -1, -1
l, 77800, -1
r, -1, -1
O, 78488, -1
o, -1, -1
o, 89531, -1
Z, -1, 79936
7, -1, -1
7, -1, -1
k, -1, -1
k, -1, -1
n, -1, -1
g, -1, -1
p, -1, -1
q, -1, -1
Z, -1, 90111
C, -1, -1
7, -1, -1
K, -1, 91501
5, -1, -1
z, 91158, 88747
N, -1, -1
O, -1, -1
o, -1, -1
a, -1, 82584
5, -1, -1
p, -1, -1
C, -1, -1
L, -1, -1
5, -1, -1
c, -1, 84289
p, -1, 94599
g, -1, -1
N, -1, -1
L, -1, -1
5, -1, -1
p, -1, -1
9, -1, -1
m, -1, 84759
N, -1, -1
L, -1, -1
g, -1, 97799
C, -1, 97165
i, 95929, -1
K, -1, -1
g, -1, -1
O, -1, -1
o, -1, -1
6, 83859, 92864
L, -1, -1
B, -1, -1
N, 98255, -1
h, -1, 83780
q, -1, -1
g, -1, -1
p, -1, -1
R, -1, -1
i, -1, -1
o, -1, -1
g, -1, -1
b, -1, -1
z, -1, -1
A, 90785, -1
p, -1, -1
8, -1, -1
K, -1, -1
p, -1, -1
N, 97802, -1
c, -1, -1
1, -1, -1
K, -1, 77303
5, -1, -1
C, -1, -1
z, 81285, -1
a, 81057, -1
7, -1, -1
P, -1, -1
j, -1, -1
q, -1, -1
h, 95670, 81719
l, -1, -1
o, -1, 80630
M, -1, -1
P, -1, -1
1, -1, -1
g, -1, -1
c, -1, -1
5, -1, -1
A, -1, -1
R, -1, -1
B, -1, -1
A, -1, 99863
r, -1, -1
z, -1, -1
r, 92367, -1
6, -1, -1
p, -1, -1
h, -1, -1
l, -1, -1
N, -1, -1
p, -1, -1
m, -1, -1
f, -1, -1
o, -1, -1
R, -1, 79207
0, -1, 86986
C, -1, -1
8, -1, -1
p, 90299, -1
p, -1, -1
t, -1, 95766
c, -1, -1
i, -1, -1
0, -1, 81216
0, -1, -1
t, 85367, -1
P, -1, -1
q, -1, -1
N, -1, -1
A, 85055, 94763
s, -1, -1
P, -1, 97062
p, -1, -1
p, -1, 92827
n, -1, -1
p, -1, 86509
l, 78824, -1
O, 85252, -1
p, -1, -1
p, -1, 95821
a, -1, 78152
6, 82124, -1
N, -1, -1
g, -1, -1
P, 94225, -1
0, -1, 95605
0, -1, -1
K, 77221, -1
p, -1, 88467
c, 83585, -1
j, -1, -1
a, 78408, 91879
7, -1, -1
Z, -1, -1
j, 86174, -1
P, -1, -1
0, 93948, -1
Z, -1, -1
A, 79418, -1
c, -1, 82635
6, -1, -1
a, -1, -1
z, -1, -1
p, -1, -1
8, -1, -1
o, -1, 81826
9, -1, -1
m, -1, 78840
a, 83944, -1
m, 81773, -1
a, -1, -1
b, -1, -1
m, -1, -1
p, 78694, -1
O, 79931, 89117
L, -1, -1
C, -1, 98307
0, -1, -1
q, 93653, 79186
h, -1, -1
l, -1, -1
o, -1, -1
Z, 81885, 93253
t, -1, -1
C, -1, -1
Z, 81510, -1
Q, -1, -1
B, 81270, -1
L, -1, -1
c, -1, -1
j, -1, -1
j, 90850, -1
C, -1, -1
t, -1, -1
R, 94000, 84484
q, -1, -1
O, -1, -1
g, -1, 82325
m, -1, -1
A, 94346, -1
1, -1, -1
P, -1, 86477
p, -1, -1
p, -1, -1
p, -1, -1
5, -1, -1
m, -1, -1
h, -1, 95613
n, 98814, -1
B, -1, -1
f, -1, -1
p, -1, -1
9, -1, -1
K, -1, -1
N, -1, -1
K, -1, -1
L, 80881, -1
O, -1, -1
Z, 77280, -1
M, -1, -1
p, -1, -1
6, 78507, -1
q, 84228, -1
p, -1, -1
M, -1, -1
a, -1, -1
5, -1, -1
L, -1, 92260
p, 84321, -1
M, -1, -1
B, -1, -1
h, -1, -1
s, -1, 78977
1, -1, -1
R, -1, -1
t, -1, -1
n, -1, -1
8, 81190, -1
7, -1, -1
n, -1, -1
N, -1, 83275
n, 93271, -1
R, -1, -1
h, -1, -1
s, -1, -1
q, -1, -1
K, 87650, -1
Z, -1, -1
O, -1, -1
A, -1, -1
o, -1, 84732
5, -1, -1
c, -1, -1
0, -1, -1
r, 84347, -1
b, -1, -1
O, 92854, -1
p, -1, -1
p, -1, -1
1, 87632, 85661
c, -1, -1
5, -1, -1
8, -1, -1
M, -1, 81136
Z, -1, -1
B, -1, -1
5, -1, 91056
f, 93445, 79634
B, -1, -1
M, -1, -1
A, -1, -1
O, -1, -1
O, -1, -1
p, -1, -1
n, -1, -1
B, 87593, -1
8, 86786, -1
q, -1, -1
M, -1, -1
j, -1, 81915
5, -1, -1
9, -1, -1
Z, -1, 86091
K, -1, -1
N, -1, -1
f, 91119, -1
l, 77994, -1
m, -1, -1
Q, -1, 82588
5, -1, -1
m, -1, 83379
q, -1, -1
K, -1, -1
a, 94945, 81416
A, -1, -1
L, 91399, -1
M, -1, -1
7, 88256, 82316
g, -1, -1
K, -1, -1
g, 88751, 82624
g, -1, -1
f, -1, -1
p, -1, 99830
p, 81418, -1
M, -1, 96319
c, -1, 95705
p, -1, -1
R, -1, 95681
C, -1, 95174
r, -1, -1
P, -1, -1
6, -1, -1
n, -1, -1
L, 95541, -1
p, 93808, -1
5, -1, -1
B, -1, -1
b, -1, 87196
6, -1, -1
p, -1, -1
O, -1, -1
0, 78835, -1
0, -1, -1
K, 77392, -1
p, -1, -1
f, -1, -1
p, 81176, -1
p, -1, -1
0, -1, -1
B, -1, -1
O, -1, -1
K, -1, -1
c, -1, -1
q, -1, -1
K, -1, 99904
R, -1, 84096
j, -1, 91190
p, -1, -1
5, -1, -1
N, -1, -1
c, -1, -1
p, -1, -1
p, -1, -1
p, -1, 78460
n, -1, -1
M, -1, -1
O, -1, 96048
o, 90843, -1
L, 87794, 86000
5, 87749, -1
A, -1, 94387
b, -1, 87526
1, -1, -1
1, -1, -1
t, -1, -1
5, -1, -1
z, -1, 82054
l, -1, -1
6, 97212, -1
n, -1, 78653
K, -1, -1
5, -1, -1
6, -1, -1
o, -1, -1
K, -1, 89552
Q, -1, 89278
n, -1, -1
5, -1, 77773
M, -1, -1
b, 81802, -1
s, -1, -1
P, 82561, -1
o, -1, -1
q, 85904, 82890
p, -1, -1
8, -1, -1
P, -1, -1
9, -1, -1
a, -1, -1
b, -1, -1
5, -1, -1
o, 89836, -1
b, -1, -1
p, -1, -1
M, -1, -1
M, 92971, -1
p, -1, -1
s, -1, -1
o, -1, -1
n, -1, 85170
9, -1, -1
p, -1, -1
m, 88225, 79177
g, 85568, -1
i, 78303, 98305
m, -1, -1
Z, -1, -1
N, -1, -1
p, -1, -1
b, -1, 98189
n, 88689, -1
h, -1, -1
t, -1, -1
i, 83448, -1
p, -1, -1
0, 96668, -1
p, -1, 96212
i, -1, -1
h, -1, -1
N, -1, -1
i, -1, 84578
7, 97523, -1
h, -1, -1
B, 93734, -1
L, 95840, -1
0, -1, -1
P, -1, -1
n, -1, -1
M, -1, -1
s, -1, -1
h, 88894, -1
p, -1, -1
z, 80221, 78260
0, 83497, -1
p, 93109, -1
t, 82925, -1
Z, 88655, -1
o, -1, -1
m, -1, -1
h, -1, -1
P, -1, -1
Z, -1, -1
o, -1, -1
6, -1, -1
L, -1, -1
b, -1, -1
l, -1, -1
i, -1, -1
0, -1, -1
n, -1, -1
k, 80716, -1
C, 77514, -1
i, 80233, -1
m, -1, -1
c, -1, -1
L, -1, -1
Z, 84451, -1
c, -1, -1
A, 82860, -1
o, -1, -1
N, -1, 86595
9, -1, 85020
R, -1, -1
N, 87431, 88109
p, -1, -1
N, -1, -1
q, -1, -1
r, -1, 94214
l, -1, -1
a, 86825, -1
P, -1, -1
0, -1, -1
k, -1, -1
P, -1, -1
Q, -1, -1
A, -1, -1
A, -1, -1
B, 97218, -1
r, -1, -1
Q, -1, -1
6, -1, -1
t, -1, 87306
B, 98972, 88442
B, -1, -1
p, -1, -1
b, -1, -1
f, -1, 92647
b, -1, 91772
M, -1, 91032
9, -1, 85272
M, -1, -1
z, -1, -1
L, -1, -1
p, -1, -1
9, -1, -1
p, -1, -1
C, -1, -1
7, -1, -1
b, 95906, -1
L, -1, -1
5, -1, -1
L, -1, -1
k, -1, -1
l, -1, 79886
1, -1, -1
K, -1, -1
M, -1, -1
j, -1, -1
n, 93369, -1
1, -1, -1
0, -1, 84335
m, -1, -1
Q, 94279, -1
p, -1, -1
9, -1, -1
P, 93184, 82587
P, 92605, -1
p, 87374, -1
c, -1, 80817
s, -1, -1
k, 85935, 97381
M, -1, -1
Z, -1, -1
9, -1, -1
f, -1, -1
o, 97120, -1
p, -1, 81322
R, 90059, -1
o, -1, -1
9, -1, 87326
p, -1, -1
h, -1, -1
5, 96209, -1
p, -1, 77752
1, -1, -1
7, -1, -1
r, -1, -1
P, -1, -1
6, -1, 90696
o, 77775, 82022
Q, -1, -1
K, -1, -1
7, -1, -1
z, -1, -1
p, -1, -1
o, -1, 88408
g, 83488, 87182
P, -1, -1
o, -1, -1
C, -1, -1
c, 85193, -1
n, -1, -1
n, -1, 81191
s, -1, -1
q, -1, 88686
K, -1, 81238
O, -1, -1
i, 93941, -1
k, -1, -1
z, 94802, -1
q, -1, -1
P, -1, 83896
i, -1, -1
a, -1, -1
0, -1, -1
o, -1, 96315
p, -1, -1
p, -1, 97247
f, -1, -1
1, 98354, -1
8, -1, -1
r, -1, -1
p, -1, -1
M, 87629, -1
c, 84772, -1
h, -1, -1
n, -1, -1
5, -1, -1
s, -1, -1
C, -1, 93177
p, -1, 78247
f, 88733, -1
8, -1, -1
A, -1, -1
i, -1, -1
C, -1, -1
t, -1, 85690
j, 90309, -1
M, -1, -1
t, -1, -1
5, -1, -1
6, -1, -1
h, 97982, -1
n, -1, -1
8, -1, -1
m, -1, 89740
k, -1, -1
b, -1, -1
7, -1, -1
0, -1, -1
P, -1, -1
o, -1, -1
9, -1, -1
R, 84723, -1
A, -1, -1
B, -1, -1
M, -1, -1
0, -1, -1
l, -1, -1
s, -1, -1
B, -1, -1
K, -1, 94248
Z, -1, -1
K, -1, -1
c, -1, -1
r, -1, 85443
q, -1, -1
l, -1, 98193
q, -1, -1
m, -1, 96262
1, 84829, -1
M, 85217, 96457
1, 97374, -1
K, -1, -1
O, -1, -1
j, -1, -1
p, -1, -1
o, -1, -1
M, 88547, -1
C, -1, -1
r, -1, -1
p, -1, -1
K, 84143, 81460
M, -1, -1
b, 96622, -1
m, -1, -1
o, -1, -1
l, -1, -1
i, -1, 95513
B, -1, -1
s, -1, -1
C, -1, -1
n, 77934, -1
A, -1, -1
M, -1, -1
n, -1, -1
t, -1, -1
s, -1, -1
M, -1, 94361
C, -1, -1
O, 78320, -1
g, -1, 86511
Q, -1, -1
b, 88783, -1
p, -1, -1
a, -1, -1
j, -1, -1
Q, -1, -1
p, -1, 77590
5, -1, -1
A, -1, 90120
K, -1, -1
Z, -1, -1
b, -1, -1
n, 87136, -1
t, -1, -1
m, -1, -1
h, -1, -1
k, -1, 91874
i, -1, -1
Z, -1, -1
z, -1, -1
L, -1, -1
q, -1, 96997
p, -1, -1
s, -1, 87208
g, -1, -1
p, -1, -1
q, -1, -1
M, -1, -1
k, -1, -1
n, -1, -1
P, -1, -1
C, 87890, -1
A, -1, -1
9, -1, -1
i, -1, -1
a, -1, 83313
C, -1, -1
n, -1, -1
m, -1, -1
R, -1, -1
7, -1, -1
Z, -1, 94338
R, 91523, -1
7, -1, -1
B, -1, -1
9, -1, -1
r, 95565, -1
8, -1, -1
n, -1, 83064
m, 86012, -1
p, -1, 95117
g, -1, 88675
7, -1, -1
p, -1, -1
q, 94586, -1
8, -1, -1
M, -1, -1
r, -1, -1
R, 80355, -1
K, -1, 85828
0, 85107, -1
t, -1, -1
1, -1, -1
P, -1, 89507
h, -1, -1
p, -1, -1
0, -1, -1
j, -1, -1
o, -1, -1
a, -1, 90839
K, -1, -1
6, -1, -1
p, -1, -1
A, -1, -1
A, 85954, 81048
h, -1, -1
b, -1, -1
c, 86265, -1
a, -1, -1
9, -1, -1
R, -1, -1
n, -1, 84002
A, -1, -1
c, 86093, 86894
p, 89640, -1
1, -1, -1
i, 98174, 96924
B, 82886, 83458
1, -1, -1
q, -1, -1
C, -1, -1
q, -1, 84385
R, -1, 96307
p, -1, -1
1, -1, 87205
b, -1, 79565
N, -1, -1
i, 81206, -1
5, 80674, 81650
g, -1, -1
o, -1, -1
p, -1, -1
C, -1, 96147
m, -1, 83532
m, -1, 79591
6, -1, -1
R, -1, -1
L, -1, -1
a, -1, 79940
1, -1, -1
p, 82979, -1
p, 98266, -1
Z, 89857, 80985
p, -1, -1
l, -1, -1
R, -1, -1
m, -1, -1
l, 94027, -1
t, -1, -1
p, -1, 86746
N, -1, -1
q, -1, -1
C, -1, -1
p, -1, -1
5, 86444, -1
C, -1, -1
5, -1, -1
r, -1, 81692
p, 85683, 79183
b, -1, -1
p, -1, -1
A, -1, -1
r, -1, 80999
t, -1, -1
7, -1, -1
k, -1, -1
k, -1, 98541
k, 79117, -1
b, -1, -1
R, -1, -1
Q, -1, 85984
R, -1, -1
z, -1, 83962
8, -1, 88760
A, -1, -1
m, -1, -1
O, 93421, -1
p, -1, -1
L, -1, -1
L, -1, -1
b, -1, 88570
l, -1, -1
f, -1, -1
K, -1, -1
p, -1, -1
o, -1, -1
M, -1, -1
p, -1, -1
h, 87602, -1
r, -1, -1
P, -1, -1
j, -1, -1
0, -1, -1
k, 83725, -1
r, -1, 79769
6, -1, -1
K, -1, -1
O, 85229, -1
p, -1, -1
o, -1, -1
m, -1, -1
z, -1, -1
p, -1, 92949
6, -1, 82240
N, -1, -1
R, -1, -1
p, -1, -1
1, -1, 82869
6, -1, -1
B, -1, -1
p, 79475, -1
Q, -1, 88270
Q, -1, -1
A, -1, -1
n, 85465, -1
P, -1, 86513
1, 86198, -1
l, -1, -1
B, -1, -1
7, -1, -1
b, -1, -1
t, -1, -1
K, -1, 93029
M, 83202, -1
p, -1, 98030
0, -1, -1
6, -1, -1
A, -1, -1
C, -1, -1
6, -1, -1
n, -1, 91579
h, 90390, 93052
p, -1, -1
6, -1, -1
A, -1, -1
r, -1, -1
l, 94841, -1
p, -1, -1
7, 81512, -1
b, 84624, -1
O, -1, -1
t, 79237, -1
r, -1, -1
